,rating,title,path,platform,score,genre,gamers_choice,release_year,release_month,release_day,
15613,Amazing,Total War: Shogun 2,/games/total-war-shogun-2/pc-76283,PC,9,Strategy,Y,2011,3,16,
15614,Mediocre,Slam Bolt Scrappers,/games/slam-bolt-scrappers/ps3-78163,PlayStation 3,5.5,Puzzle,N,2011,3,16,
15615,Mediocre,Jikandia: The Timeless Land,/games/jikandia-the-timeless-land/psp-93515,PlayStation Portable,5.5,RPG,N,2011,3,16,
15616,Awful,Hobo with a Shotgun,/games/hobo-with-a-shotgun/iphone-103251,iPhone,3,Action,N,2011,3,15,
15617,Awful,Asphalt 3D,/games/asphalt-3d/3ds-77769,Nintendo 3DS,3,Racing,N,2011,3,26,
15618,Great,The 3rd Birthday,/games/the-3rd-birthday/psp-14271452,PlayStation Portable,8.5,Adventure,Y,2011,3,25,
15619,Painful,Minute to Win It,/games/minute-to-win-it/iphone-103543,iPhone,2.5,Trivia,N,2011,3,25,
15620,Good,Super Monkey Ball 3D,/games/super-monkey-ball-3d/3ds-77816,Nintendo 3DS,7.5,Action,N,2011,3,25,
15621,Great,Angry Birds Rio,/games/angry-birds-rio/iphone-88827,iPhone,8.5,"Puzzle, Action",Y,2011,3,22,
15622,Bad,Arcade Essentials,/games/arcade-essentials/wii-94881,Wii,4.5,Action,N,2011,3,22,
15623,Okay,Assassin's Creed Brotherhood: The Da Vinci Disappearence,/games/assassins-creed-brotherhood-the-da-vinci-disappearence/ps3-100866,PlayStation 3,6.5,Action,N,2011,3,22,
15624,Good,LEGO Star Wars III: The Clone Wars,/games/lego-star-wars-iii-the-clone-wars/wii-60888,Wii,7,"Action, Adventure",N,2011,3,22,
15625,Okay,NASCAR The Game 2011,/games/nascar-the-game-2011/xbox-360-87261,Xbox 360,6,Racing,N,2011,4,7,
15626,Mediocre,Samurai Warriors Chronicles,/games/samurai-warriors-chronicles/3ds-77760,Nintendo 3DS,5,Action,N,2011,4,7,
15627,Great,Monster Tale,/games/monster-tale/nds-42868,Nintendo DS,8.5,Adventure,Y,2011,4,7,
15628,Okay,NASCAR The Game 2011,/games/nascar-the-game-2011/ps3-87259,PlayStation 3,6,Racing,N,2011,4,7,
15629,Okay,Assassin's Creed Brotherhood: The Da Vinci Disappearence,/games/assassins-creed-brotherhood-the-da-vinci-disappearence/xbox-360-100870,Xbox 360,6.5,Action,N,2011,4,5,
15630,Good,LEGO Pirates of the Caribbean: The Video Game,/games/lego-pirates-of-the-caribbean-the-video-game/xbox-360-92995,Xbox 360,7.5,Adventure,N,2011,5,10,
15631,Great,Gears,/games/gears/iphone-108000,iPhone,8,Puzzle,N,2011,5,10,
15632,Awful,Thor: God of Thunder,/games/thor-god-of-thunder/xbox-360-900980,Xbox 360,3,"Action, Adventure",N,2011,5,10,
15633,Amazing,Outland,/games/outland/xbox-360-85173,Xbox 360,9,Action,Y,2011,4,28,
15634,Mediocre,Super Bonk,/games/super-bonk/wii-105158,Wii,5.5,Platformer,N,2011,4,28,
15635,Okay,Resident Evil Mercenaries VS,/games/resident-evil-mercenaries-vs/iphone-97191,iPhone,6,Action,N,2011,4,28,
15636,Okay,Ar tonelico Qoga: Knell of Ar Ciel,/games/ar-tonelico-qoga-knell-of-ar-ciel/ps3-37989,PlayStation 3,6,RPG,N,2011,4,27,
15637,Okay,Michael Jackson: The Experience,/games/michael-jackson-the-experience/ps3-17978,PlayStation 3,6,Music,N,2011,4,27,
15638,Amazing,Superbrothers: Sword & Sworcery EP,/games/superbrothers-sword-sworcery-ep-64965/iphone-106991,iPhone,9.5,Adventure,Y,2011,4,27,
15639,Good,Hoard,/games/hoard/pc-92048,PC,7.5,Action,N,2011,4,5,
15640,Good,Moon Diver,/games/moon-diver/ps3-77274,PlayStation 3,7,Action,N,2011,4,4,
15641,Great,The Legend of Heroes: Trails in the Sky,/games/the-legend-of-heroes-sora-no-kiseki-fc/psp-825004,PlayStation Portable,8,RPG,N,2011,4,4,
15642,Good,The Dishwasher: Vampire Smile,/games/the-dishwasher-vampire-smile/xbox-360-62768,Xbox 360,7.5,Action,N,2011,4,4,
15643,Amazing,Gemini Rue,/games/gemini-rue-165868/pc-97262,PC,9,Adventure,Y,2011,4,1,
15644,Good,Mass Effect 2: Arrival,/games/mass-effect-2-arrival/ps3-103240,PlayStation 3,7,RPG,N,2011,4,1,
15645,Good,Mass Effect 2: Arrival,/games/mass-effect-2-arrival/pc-103239,PC,7,RPG,N,2011,4,1,
15646,Okay,Bust-A-Move Universe,/games/bust-a-move-universe/3ds-87948,Nintendo 3DS,6,"Puzzle, Action",N,2011,4,1,
15647,Okay,Brink,/games/brink/pc-14349120,PC,6.5,Shooter,N,2011,5,10,
15648,Awful,Thor: God of Thunder,/games/thor-god-of-thunder/ps3-900982,PlayStation 3,3,"Action, Adventure",N,2011,5,10,
15649,Good,Virtua Tennis 4,/games/virtua-tennis-4/xbox-360-98109,Xbox 360,7,Sports,N,2011,5,10,
15650,Good,Hector: Badge of Carnage -- Episode 1: We Negotiate with Terrorists,/games/hector-badge-of-carnage-episode-1/pc-101015,PC,7.5,Adventure,N,2011,5,10,
15651,Good,LEGO Pirates of the Caribbean: The Video Game,/games/lego-pirates-of-the-caribbean-the-video-game/ps3-92996,PlayStation 3,7.5,Adventure,N,2011,5,10,
15652,Okay,Golden Axe II,/games/golden-axe-2/iphone-107912,iPhone,6,Action,N,2011,5,9,
15653,Okay,Brink,/games/brink/xbox-360-14349125,Xbox 360,6,Shooter,N,2011,5,9,
15654,Good,Gray Matter,/games/adventure-4-pack/pc-681092,PC,7.5,Adventure,N,2011,4,27,
15655,Okay,AFL Live,/games/afl/ps3-14333868,PlayStation 3,6,Sports,N,2011,4,26,
15656,Good,Darkspore,/games/darkspore/pc-80677,PC,7,"Action, RPG",N,2011,4,26,
15657,Great,Prince of Persia Classic Trilogy HD,/games/prince-of-persia-sands-of-time-trilogy/ps3-82927,PlayStation 3,8,"Action, Compilation",N,2011,4,26,
15658,Good,The Fancy Pants Adventures,/games/the-fancy-pants-adventures-92256/ps3-92253,PlayStation 3,7.5,Platformer,N,2011,4,25,
15659,Amazing,Mega Man X,/games/mega-man-x/wii-104356,Wii,9,Action,Y,2011,4,25,
15660,Good,Operation Flashpoint: Red River,/games/operation-flashpoint-red-river/pc-82110,PC,7.5,Shooter,N,2011,4,21,
15661,Great,NBA Jam,/games/nba-jam/ipad-106708,iPad,8.5,"Sports, Action",Y,2011,4,21,
15662,Bad,Shadow Harvest: Phantom Ops,/games/shadow-harvest-phantom-ops/pc-14232174,PC,4.5,Shooter,N,2011,4,21,
15663,Great,Top Spin 4,/games/top-spin-4/ps3-85826,PlayStation 3,8.5,Sports,Y,2011,3,31,
15664,Good,Death Rally,/games/death-rally/iphone-97243,iPhone,7.5,Racing,N,2011,3,31,
15665,Good,WWE All Stars,/games/wwe-all-stars/psp-77294,PlayStation Portable,7,Wrestling,N,2011,3,31,
15666,Okay,Max & the Magic Marker,/games/max-the-magic-marker/iphone-104884,iPhone,6.5,Platformer,N,2011,3,31,
15667,Great,Chime Super Deluxe,/games/chime/ps3-97893,PlayStation 3,8.5,"Music, Action",Y,2011,3,31,
15668,Great,Tiger Woods PGA Tour 12: The Masters,/games/tiger-woods-pga-tour-12-the-masters/iphone-104623,iPhone,8,Sports,N,2011,3,30,
15669,Mediocre,Dynasty Warriors 7,/games/dynasty-warriors-7/xbox-360-94451,Xbox 360,5,Action,N,2011,3,30,
15670,Good,Back to the Future: The Game -- Episode 3: Citizen Brown,/games/back-to-the-future-the-game-episode-3/pc-96853,PC,7.5,Adventure,N,2011,3,30,
15671,Okay,Zenonia 3: The Midgard Story,/games/zenonia-3-the-midgard-story/iphone-107892,iPhone,6.5,RPG,N,2011,5,9,
15672,Great,Bangai-O HD: Missile Fury,/games/bangai-o-hd-missile-fury/xbox-360-85263,Xbox 360,8.5,Shooter,Y,2011,5,5,
15673,Good,TrackMania: Build to Race,/games/trackmania-build-to-race-18667/wii-18666,Wii,7,Racing,N,2011,5,5,
15674,Bad,Rival Turf,/games/rival-turf/wii-107299,Wii,4,Action,N,2011,5,5,
15675,Great,RoboSockets,/games/robosockets/iphone-107581,iPhone,8.5,Puzzle,Y,2011,5,4,
15676,Good,Moon Diver,/games/moon-diver/xbox-360-77118,Xbox 360,7,Action,N,2011,5,4,
15677,Bad,Michael Jackson: The Experience,/games/michael-jackson-the-experience/xbox-360-20069,Xbox 360,4,Music,N,2011,4,21,
15678,Good,Operation Flashpoint: Red River,/games/operation-flashpoint-red-river/xbox-360-82113,Xbox 360,7.5,Shooter,N,2011,4,21,
15679,Great,You Don't Know Jack (2011),/games/you-dont-know-jack/iphone-105770,iPhone,8.5,Trivia,Y,2011,4,21,
15680,Bad,Raving Rabbids: Travel in Time 3D,/games/raving-rabbids-alive-kicking/3ds-97489,Nintendo 3DS,4.5,Platformer,N,2011,4,21,
15681,Great,MotorStorm Apocalypse,/games/motorstorm-apocalypse/ps3-76172,PlayStation 3,8,Racing,N,2011,4,21,
15682,Mediocre,Dino D-Day,/games/dino-d-day-139505/pc-94409,PC,5.5,Shooter,N,2011,4,20,
15683,Okay,Section 8: Prejudice,/games/section-8-prejudice/xbox-360-86148,Xbox 360,6,Shooter,N,2011,4,20,
15684,Good,The Fancy Pants Adventures,/games/the-fancy-pants-adventures-92256/xbox-360-92257,Xbox 360,7.5,Platformer,N,2011,4,20,
15685,Amazing,Patapon 3,/games/patapon-3/psp-77360,PlayStation Portable,9,Strategy,Y,2011,4,20,
15686,Mediocre,Dynasty Warriors 7,/games/dynasty-warriors-7/ps3-86626,PlayStation 3,5,Action,N,2011,3,30,
15687,Great,Back to the Future: The Game -- Episode 2: Get Tannen!,/games/back-to-the-future-the-game-episode-2/ps3-96849,PlayStation 3,8,Adventure,Y,2011,3,30,
15688,Bad,Rush'N Attack Ex-Patriot,/games/rushn-attack-ex-patriot/ps3-69218,PlayStation 3,4,Action,N,2011,3,30,
15689,Bad,Rush'N Attack Ex-Patriot,/games/rushn-attack-ex-patriot/xbox-360-907855,Xbox 360,4,Action,N,2011,3,30,
15690,Okay,Section 8: Prejudice,/games/section-8-prejudice/pc-86142,PC,6,Shooter,N,2011,5,4,
15691,Great,Thor: God of Thunder,/games/thor-god-of-thunder/nds-900978,Nintendo DS,8,Platformer,N,2011,5,3,
15692,Good,Chicken Balls,/games/chicken-balls/iphone-107507,iPhone,7.5,Action,N,2011,5,3,
15693,Okay,Thor: God of Thunder,/games/thor-god-of-thunder/wii-900979,Wii,6,"Action, Adventure",N,2011,5,3,
15694,Good,Your Doodles Are Bugged,/games/your-doodles-are-bugged/pc-106594,PC,7.5,Action,N,2011,5,3,
15695,Good,Conduit 2,/games/conduit-2/wii-67276,Wii,7.5,Shooter,N,2011,4,19,
15696,Great,Air Penguin,/games/air-penguin/iphone-726910,iPhone,8,Action,N,2011,5,2,
15697,Good,Fantastic Pets,/games/fantastic-pets/xbox-360-90186,Xbox 360,7.5,Virtual Pet,N,2011,5,2,
15698,Okay,DanceDanceRevolution,/games/dance-dance-revolution/xbox-360-23793,Xbox 360,6.5,Music,N,2011,4,29,
15699,Good,Back to the Future: The Game -- Episode 2: Get Tannen!,/games/back-to-the-future-the-game-episode-2/ipad-96848,iPad,7,Adventure,N,2011,4,29,
15700,Great,DodoGo! Robo,/games/dodogo-robo/dsi-98211,Nintendo DSi,8,Platformer,N,2011,4,19,
15701,Great,Mortal Kombat,/games/mortal-kombat/ps3-14317281,PlayStation 3,8,Fighting,N,2011,4,19,
15702,Good,City of Secrets,/games/city-of-secrets/iphone-106532,iPhone,7,Adventure,N,2011,4,19,
15703,Good,Divinity II: The Dragon Knight Saga,/games/divinity-ii-the-dragon-knight-saga/xbox-360-80387,Xbox 360,7.5,RPG,N,2011,4,19,
15704,Great,Mortal Kombat,/games/mortal-kombat/xbox-360-14317283,Xbox 360,8,Fighting,N,2011,4,19,
15705,Amazing,World of Goo,/games/world-of-goo/iphone-105234,iPhone,9.5,Puzzle,Y,2011,4,19,
15706,Mediocre,Streets of Rage 2,/games/streets-of-rage-2/iphone-106334,iPhone,5,Action,N,2011,4,18,
15707,Amazing,Portal 2,/games/portal-2/pc-14237322,PC,9.5,Shooter,Y,2011,4,18,
15708,Amazing,Portal 2,/games/portal-2/xbox-360-64330,Xbox 360,9.5,Shooter,Y,2011,4,18,
15709,Amazing,Portal 2,/games/portal-2/ps3-64329,PlayStation 3,9.5,Shooter,Y,2011,4,18,
15710,Amazing,Final Fantasy IV: The Complete Collection,/games/final-fantasy-iv-the-after-return-to-the-moon/psp-95133,PlayStation Portable,9,RPG,Y,2011,4,15,
15711,Mediocre,SpongeBob SquigglePants,/games/spongebob-squigglepants/wii-100746,Wii,5,Action,N,2011,4,15,
15712,Okay,Battlefield Play4Free,/games/battlefield-play4free/pc-91577,PC,6,Shooter,N,2011,4,15,
15713,Okay,Dungeon Hunter: Alliance,/games/dungeon-hunter-alliance/ps3-77580,PlayStation 3,6,"Action, RPG",N,2011,4,15,
15714,Okay,Yar's Revenge,/games/yars-revenge/xbox-360-92771,Xbox 360,6,Shooter,N,2011,4,15,
15715,Amazing,Might and Magic: Clash of Heroes,/games/might-and-magic-clash-of-heroes/xbox-360-64772,Xbox 360,9,"Puzzle, Adventure",Y,2011,4,13,
15716,Amazing,Might and Magic: Clash of Heroes,/games/might-and-magic-clash-of-heroes/ps3-64770,PlayStation 3,9,"Puzzle, Adventure",Y,2011,4,13,
15717,Mediocre,Theatre of War 3: Korea,/games/theatre-of-war-3-korea/pc-74848,PC,5,Strategy,N,2011,4,13,
15718,Okay,"Carnival Games: Monkey See, Monkey Do",/games/carnival-games-monkey-see-monkey-do/xbox-360-98938,Xbox 360,6,Party,N,2011,4,12,
15719,Good,SOCOM 4: U.S. Navy SEALs,/games/socom-4-us-navy-seals/ps3-19332,PlayStation 3,7,Shooter,N,2011,4,12,
15720,Good,The Sims 3,/games/the-sims-3/3ds-77768,Nintendo 3DS,7.5,Simulation,N,2011,4,12,
15721,Okay,Tom Clancy's Splinter Cell 3D,/games/tom-clancys-splinter-cell-chaos-theory/3ds-77798,Nintendo 3DS,6.5,Action,N,2011,4,11,
15722,Mediocre,Red Faction: Battlegrounds,/games/red-faction-battlegrounds/xbox-360-79239,Xbox 360,5,Action,N,2011,4,8,
15723,Mediocre,Red Faction: Battlegrounds,/games/red-faction-battlegrounds/ps3-79235,PlayStation 3,5,Action,N,2011,4,8,
15724,Great,Anomaly: Warzone Earth,/games/anomaly-warzone-earth/pc-89567,PC,8,Action,N,2011,4,8,
15725,Okay,Dream Trigger 3D,/games/dream-trigger-3d/3ds-95498,Nintendo 3DS,6,Shooter,N,2011,5,19,
15726,Great,Capsized,/games/capsized/pc-37935,PC,8.5,Platformer,Y,2011,5,19,
15727,Bad,The First Templar,/games/the-first-templar/xbox-360-76155,Xbox 360,4,"Action, Adventure",N,2011,5,19,
15728,Good,Fallout: New Vegas -- Honest Hearts,/games/fallout-new-vegas-ultimate-edition/xbox-360-107444,Xbox 360,7.5,RPG,N,2011,5,18,
15729,Good,Fallout: New Vegas -- Honest Hearts,/games/fallout-new-vegas-ultimate-edition/pc-107445,PC,7.5,RPG,N,2011,5,18,
15730,Okay,Fable III,/games/fable-iii/pc-75103,PC,6,RPG,N,2011,5,17,
15731,Good,LEGO Pirates of the Caribbean: The Video Game,/games/lego-pirates-of-the-caribbean-the-video-game/psp-92997,PlayStation Portable,7.5,Adventure,N,2011,5,17,
15732,Great,Pulse: Volume One,/games/pulse-volume-one/ipad-108699,iPad,8,Music,N,2011,5,16,
15733,Okay,Brink,/games/brink/ps3-14349123,PlayStation 3,6,Shooter,N,2011,5,16,
15734,Great,L.A. Noire,/games/la-noire/ps3-760495,PlayStation 3,8.5,Adventure,Y,2011,5,16,
15735,Great,Mr. Ninja,/games/mr-ninja/iphone-108569,iPhone,8.5,Action,Y,2011,5,16,
15736,Good,Faery: Legends Of Avalon,/games/faery-legends-of-avalon/pc-77264,PC,7,RPG,N,2011,5,16,
15737,Great,L.A. Noire,/games/la-noire/xbox-360-14249693,Xbox 360,8.5,Adventure,Y,2011,5,16,
15738,Good,Army of Darkness: Defense,/games/army-of-darkness-defense/iphone-86655,iPhone,7.5,Action,N,2011,5,13,
15739,Okay,Yu-Gi-Oh! 5D's World Championship 2011: Over The Nexus,/games/yu-gi-oh-5ds-world-championship-2011-over-the-nexus/nds-96503,Nintendo DS,6.5,"Card, Battle",N,2011,5,27,
15740,Mediocre,Cargo! The Quest for Gravity,/games/cargo-the-quest-for-gravity/pc-94203,PC,5.5,Adventure,N,2011,5,27,
15741,Amazing,Infamous 2,/games/infamous-2/ps3-38010,PlayStation 3,9,Action,Y,2011,5,27,
15742,Good,Hector: Badge of Carnage -- Episode 1: We Negotiate with Terrorists,/games/hector-badge-of-carnage-episode-1/ipad-101087,iPad,7.5,Adventure,N,2011,5,13,
15743,Mediocre,Yar's Revenge,/games/yars-revenge/pc-92766,PC,5.5,Shooter,N,2011,5,12,
15744,Good,Virtua Tennis 4,/games/virtua-tennis-4/wii-98110,Wii,7,Sports,N,2011,5,11,
15745,Good,Black Mirror III: Final Fear,/games/black-mirror-iii-final-fear/pc-77929,PC,7.5,Adventure,N,2011,5,11,
15746,Great,Gatling Gears,/games/gatling-gears/xbox-360-92264,Xbox 360,8.5,Shooter,Y,2011,5,11,
15747,Good,Virtua Tennis 4,/games/virtua-tennis-4/ps3-64301,PlayStation 3,7,Sports,N,2011,5,11,
15748,Good,LEGO Pirates of the Caribbean: The Video Game,/games/lego-pirates-of-the-caribbean-the-video-game/wii-92999,Wii,7.5,Adventure,N,2011,5,11,
15749,Good,LEGO Pirates of the Caribbean: The Video Game,/games/lego-pirates-of-the-caribbean-the-video-game/nds-92998,Nintendo DS,7.5,Adventure,N,2011,5,11,
15750,Great,LEGO Pirates of the Caribbean: The Video Game,/games/lego-pirates-of-the-caribbean-the-video-game/3ds-102853,Nintendo 3DS,8,Adventure,Y,2011,5,11,
15751,Good,SBK 2011,/games/sbk-2011/xbox-360-97653,Xbox 360,7,Racing,N,2011,5,26,
15752,Great,Casey's Contraptions,/games/caseys-contraptions/ipad-109778,iPad,8,Puzzle,N,2011,5,26,
15753,Good,SBK 2011,/games/sbk-2011/ps3-97650,PlayStation 3,7,Racing,N,2011,5,26,
15754,Amazing,Terraria,/games/terraria/pc-106846,PC,9,"Action, RPG",Y,2011,5,25,
15755,Great,99Bullets,/games/99bullets/dsi-99996,Nintendo DSi,8,Action,N,2011,5,25,
15756,Okay,Two Worlds II: Castle Defense,/games/two-worlds-ii-castle-defense/pc-106709,PC,6.5,Strategy,N,2011,5,25,
15757,Masterpiece,Chrono Trigger,/games/chrono-trigger/wii-104355,Wii,10,"Action, RPG",Y,2011,5,25,
15758,Okay,Two Worlds II: Castle Defense,/games/two-worlds-ii-castle-defense/iphone-106715,iPhone,6.5,Strategy,N,2011,5,25,
15759,Good,Revenge of The Titans,/games/revenge-of-the-titans/pc-99528,PC,7,Strategy,N,2011,5,25,
15760,Great,Mighty Milky Way,/games/mighty-milky-way/dsi-95882,Nintendo DSi,8.5,"Puzzle, Action",Y,2011,5,10,
15761,Great,Who's That Flying!?,/games/whos-that-flying/iphone-108052,iPhone,8,Shooter,N,2011,5,10,
15762,Mediocre,Duke Nukem Forever,/games/duke-nukem-forever/pc-3880,PC,5.5,Shooter,N,2011,6,14,
15763,Great,Child of Eden,/games/child-of-eden/xbox-360-14354640,Xbox 360,8.5,Action,Y,2011,6,14,
15764,Okay,Green Lantern: Rise of the Manhunters,/games/green-lantern-rise-of-the-manhunters/ps3-20517,PlayStation 3,6,Action,N,2011,6,14,
15765,Amazing,Outland,/games/outland/ps3-85169,PlayStation 3,9,Action,Y,2011,6,14,
15766,Okay,Alice: Madness Returns,/games/alice-madness-returns/xbox-360-14323746,Xbox 360,6.5,Action,N,2011,6,14,
15767,Great,Who's That Flying!?,/games/whos-that-flying/ipad-109359,iPad,8,Shooter,N,2011,5,25,
15768,Amazing,The Witcher 2: Assassins of Kings,/games/the-witcher-2-assassins-of-kings/pc-14345201,PC,9,RPG,Y,2011,5,24,
15769,Great,Dirt 3,/games/dirt-3/pc-82104,PC,8.5,Racing,Y,2011,5,24,
15770,Okay,MX vs. ATV Alive,/games/mx-vs-atv-alive/ps3-86256,PlayStation 3,6.5,Racing,N,2011,5,24,
15771,Bad,NASCAR The Game 2011,/games/nascar-the-game-2011/wii-87260,Wii,4.5,Racing,N,2011,5,24,
15772,Good,Fortix 2,/games/fortix-2/pc-77972,PC,7.5,Action,N,2011,5,24,
15773,Bad,The First Templar,/games/the-first-templar/pc-76152,PC,4,"Action, Adventure",N,2011,5,24,
15774,Okay,MX vs. ATV Alive,/games/mx-vs-atv-alive/xbox-360-86259,Xbox 360,6.5,Racing,N,2011,5,24,
15775,Great,Dirt 3,/games/dirt-3/xbox-360-82109,Xbox 360,8.5,Racing,N,2011,5,20,
15776,Great,3D Classics: Excitebike,/games/3d-classics-excitebike/3ds-107677,Nintendo 3DS,8,Racing,N,2011,6,13,
15777,Good,Red Faction: Armageddon,/games/red-faction-armageddon/pc-14336821,PC,7,Action,N,2011,6,13,
15778,Good,Fallout: New Vegas -- Honest Hearts,/games/fallout-new-vegas-ultimate-edition/ps3-107441,PlayStation 3,7.5,RPG,N,2011,6,13,
15779,Good,Velocispider,/games/velocispider/iphone-111386,iPhone,7.5,Shooter,N,2011,6,13,
15780,Mediocre,Duke Nukem Forever,/games/duke-nukem-forever/ps3-895108,PlayStation 3,5.5,Shooter,N,2011,6,13,
15781,Mediocre,Duke Nukem Forever,/games/duke-nukem-forever/xbox-360-873999,Xbox 360,5.5,Shooter,N,2011,6,11,
15782,Good,Mount & Blade: With Fire & Sword,/games/mount-and-blade-with-fire-sword/pc-98138,PC,7.5,RPG,N,2011,5,20,
15783,Amazing,Bumpy Road,/games/bumpy-road/iphone-102353,iPhone,9,Platformer,Y,2011,5,20,
15784,Great,Dead or Alive Dimensions,/games/dead-or-alive-dimensions/3ds-77758,Nintendo 3DS,8,Fighting,N,2011,5,20,
15785,Great,Dirt 3,/games/dirt-3/ps3-82108,PlayStation 3,8.5,Racing,N,2011,5,20,
15786,Okay,Back to the Future: The Game -- Episode 4: Double Visions,/games/back-to-the-future-the-game-episode-4/ps3-96863,PlayStation 3,6.5,Adventure,N,2011,6,20,
15787,Great,F.E.A.R. 3,/games/fear-3/ps3-45905,PlayStation 3,8,Shooter,N,2011,6,20,
15788,Good,Back to the Future: The Game -- Episode 3: Citizen Brown,/games/back-to-the-future-the-game-episode-3/ps3-96855,PlayStation 3,7.5,Adventure,N,2011,6,20,
15789,Mediocre,Transformers: Dark of the Moon -- Decepticons,/games/transformers-dark-of-the-moon/nds-102092,Nintendo DS,5,Action,N,2011,6,17,
15790,Good,BlazBlue: Continuum Shift II,/games/blazblue-continuum-shift-ii/psp-95944,PlayStation Portable,7.5,Fighting,N,2011,6,17,
15791,Bad,BlazBlue: Continuum Shift II,/games/blazblue-continuum-shift-ii/3ds-97459,Nintendo 3DS,4.5,Fighting,N,2011,6,17,
15792,Great,Kona's Crate,/games/konas-crate/ipad-112081,iPad,8,Puzzle,Y,2011,6,23,
15793,Good,Pro Jumper! Guilty Gear Tangent,/games/pro-jumper-guilty-gear-tangent-169018/dsi-112082,Nintendo DSi,7,Platformer,N,2011,6,23,
15794,Mediocre,Delbo,/games/delbo/dsi-112088,Nintendo DSi,5.5,"Puzzle, Action",N,2011,6,23,
15795,Good,Stratego: Next Edition,/games/stratego-next-edition/dsi-14257545,Nintendo DSi,7.5,Board,N,2011,6,23,
15796,Amazing,Ms. Splosion Man,/games/ms-splosion-man/xbox-360-94340,Xbox 360,9,Action,Y,2011,7,11,
15797,Great,NCAA Football 12,/games/ncaa-football-12/xbox-360-102227,Xbox 360,8.5,Sports,Y,2011,7,11,
15798,Good,The Earth Defense Force: Insect Armageddon,/games/the-earth-defense-force-insect-armageddon/xbox-360-85769,Xbox 360,7.5,Action,N,2011,7,11,
15799,Great,NCAA Football 12,/games/ncaa-football-12/ps3-102230,PlayStation 3,8.5,Sports,Y,2011,7,11,
15800,Bad,Playstation Move: Ape Escape,/games/playstation-move-ape-escape/ps3-812517,PlayStation 3,4,Action,N,2011,7,8,
15801,Bad,Dynasty Warriors: Gundam 3,/games/dynasty-warriors-gundam-3/ps3-85964,PlayStation 3,4,Action,N,2011,7,1,
15802,Great,The Lost Town: The Dust,/games/the-lost-town-the-dust-138896/dsi-112667,Nintendo DSi,8,"Action, RPG",N,2011,6,30,
15803,Good,Hearts Spades Euchre,/games/hearts-spades-euchre/dsi-112669,Nintendo DSi,7.5,Card,N,2011,6,30,
15804,Painful,Transformers: Dark of the Moon -- Stealth Force Edition,/games/transformers-dark-of-the-moon/3ds-92435,Nintendo 3DS,2.5,Action,N,2011,6,30,
15805,Awful,Boardwalk Ball Toss,/games/boardwalk-ball-toss/dsi-112668,Nintendo DSi,3.5,Action,N,2011,6,30,
15806,Great,Kirby's Dream Land,/games/kirbys-dream-land/3ds-110281,Nintendo 3DS,8,Platformer,N,2011,6,30,
15807,Great,Super Street Fighter IV: Arcade Edition,/games/super-street-fighter-iv-arcade-edition/xbox-360-105971,Xbox 360,8,Fighting,N,2011,6,6,
